Gradually revolve 220° in a clockwise manner.,"[("RGHT"|3.84)]"
"Slowly pivot rightward, tracing an arc of around 3.86 radians.","[("RGHT"|3.84)]"
"Taking a large clockwise turn, traverse an angle of 220°.","[("RGHT"|3.84)]"
"Make a sharp rightward swing, describing an arc of roughly 3.86 radians.","[("RGHT"|3.84)]"
"Vectoring clockwise, navigate a bend of 220 degrees.","[("RGHT"|3.84)]"
"While maintaining a rightward tilt, trace an obtuse angle of 220°.","[("RGHT"|3.84)]"
"Following a gradual increase in angle, achieve a 220-degree rightward sweep.","[("RGHT"|3.84)]"
"Guide your movement along a broad curve, banking rightward by approximately 3.86 radians.","[("RGHT"|3.84)]"
"During a slow clockwise spin, pass through an angle of 220 degrees.","[("RGHT"|3.84)]"
"Curve gently to the right, gradually building up to a 220-degree angle.","[("RGHT"|3.84)]"
"After initiating a slight rightward lean, compound the angle to 220°.","[("RGHT"|3.84)]"
"Having reached a critical angle, pivot rightward by about 3.86 radians.","[("RGHT"|3.84)]"
"Entering the home stretch, bank aggressively to the right, skimming a 220-degree contour.","[("RGHT"|3.84)]"
"Embarking on a long rightward glide, describe a shallow angle growing to 220°.","[("RGHT"|3.84)]"
"With finesse, carve a gentle rightward arc, expanding to an angle of 220°.","[("RGHT"|3.84)]"
"On a subtle descent, begin tracking a rightward course, ascending to 220 degrees.","[("RGHT"|3.84)]"
"Pick up speed while navigating a vast rightward loop, peaking at an angle of 220°.","[("RGHT"|3.84)]"
"Trailblaze a sweeping rightward turn, widening to an angle of roughly 3.86 radians.","[("RGHT"|3.84)]"
"Cutting through the air, perform a deep rightward dive, bottoming out at 220°.","[("RGHT"|3.84)]"
"Gracefully descend along a grand rightward spiral, culminating in a 220-degree pitch.","[("RGHT"|3.84)]"
"Capture attention by arcing steeply to the right, climbing to an angle of 220°.","[("RGHT"|3.84)]"
Cresting at a 220-degree elevation.,"[("RGHT"|3.84)]"
Rotate right by 230 degrees,"[("RGHT"|4.01)]"
Turn clockwise by 230 degrees.,"[("RGHT"|4.01)]"
Adjust the position to the right by 230 degrees.,"[("RGHT"|4.01)]"
Rotate in the right direction by 230 degrees.,"[("RGHT"|4.01)]"
Shift to the right by 230 degrees.,"[("RGHT"|4.01)]"
Perform a 230-degree clockwise rotation.,"[("RGHT"|4.01)]"
Swing to the right by 230 degrees.,"[("RGHT"|4.01)]"
Execute a 230-degree turn to the right.,"[("RGHT"|4.01)]"
Spin rightward by 230 degrees.,"[("RGHT"|4.01)]"
Twist rightward by 230 degrees.,"[("RGHT"|4.01)]"
Revolve to the right by 230 degrees.,"[("RGHT"|4.01)]"
Pivot to the right by 230 degrees.,"[("RGHT"|4.01)]"
Swing to the right with a 230-degree rotation.,"[("RGHT"|4.01)]"
Adjust the orientation to the right by 230 degrees.,"[("RGHT"|4.01)]"
"Perform a clockwise rotation, shifting right by 230 degrees.","[("RGHT"|4.01)]"
Make a 230-degree rightward rotation.,"[("RGHT"|4.01)]"
Rotate towards the right by 230 degrees.,"[("RGHT"|4.01)]"
Shift clockwise by 230 degrees.,"[("RGHT"|4.01)]"
Revolve rightward by 230 degrees.,"[("RGHT"|4.01)]"
Perform a 230-degree turn in the rightward direction.,"[("RGHT"|4.01)]"
Execute a rotation of 230 degrees to the right.,"[("RGHT"|4.01)]"
Adjust the angle by 230 degrees to the right.,"[("RGHT"|4.01)]"
Turn in the clockwise direction by 230 degrees.,"[("RGHT"|4.01)]"
Swing to the right with a rotation of 230 degrees.,"[("RGHT"|4.01)]"
Rotate in the rightward direction by 230 degrees.,"[("RGHT"|4.01)]"
Pivot rightward by 230 degrees.,"[("RGHT"|4.01)]"
Spin towards the right by 230 degrees.,"[("RGHT"|4.01)]"
Make a 230-degree clockwise turn.,"[("RGHT"|4.01)]"
Adjust the orientation clockwise by 230 degrees.,"[("RGHT"|4.01)]"
Perform a 230-degree clockwise adjustment.,"[("RGHT"|4.01)]"
Turn to the right with a 230-degree rotation.,"[("RGHT"|4.01)]"
Give a good 230-degree spin to the right.,"[("RGHT"|4.01)]"
Swing around clockwise by about 230 degrees.,"[("RGHT"|4.01)]"
Turn pretty much three-quarters of the way round to the right.,"[("RGHT"|4.01)]"
"Spin around almost all the way, just shy of a full rotation to the right.","[("RGHT"|4.01)]"
Spin clockwise by 230 degrees.,"[("RGHT"|4.01)]"
Turn 230 degrees to the right.,"[("RGHT"|4.01)]"
Right-face 230 degrees.,"[("RGHT"|4.01)]"
Make a 230-degree turn to the right.,"[("RGHT"|4.01)]"
Rotate 230 degrees clockwise.,"[("RGHT"|4.01)]"
Swivel 230 degrees to the right.,"[("RGHT"|4.01)]"
Pivot 230 degrees clockwise.,"[("RGHT"|4.01)]"
Go 230 degrees to the right.,"[("RGHT"|4.01)]"
Move 230 degrees to the right.,"[("RGHT"|4.01)]"
Advance 4.01 radians to the right.,"[("RGHT"|4.01)]"
Proceed 4.01 radians to the right.,"[("RGHT"|4.01)]"
Veer 4.01 radians to the right.,"[("RGHT"|4.01)]"
Bank 4.01 radians to the right.,"[("RGHT"|4.01)]"
Arc 4.01 radians to the right.,"[("RGHT"|4.01)]"
Curve 4.01 radians to the right.,"[("RGHT"|4.01)]"
Sweep 4.01 radians to the right.,"[("RGHT"|4.01)]"
Spiral 4.01 radians to the right.,"[("RGHT"|4.01)]"
Coil 4.01 radians to the right.,"[("RGHT"|4.01)]"
Loop 4.01 radians to the right.,"[("RGHT"|4.01)]"
Helix 4.01 radians to the right.,"[("RGHT"|4.01)]"
Swing 4.01 radians to the right.,"[("RGHT"|4.01)]"
Reel 4.01 radians to the right.,"[("RGHT"|4.01)]"
Roll 4.01 radians to the right.,"[("RGHT"|4.01)]"
Yaw 4.01 radians to the right.,"[("RGHT"|4.01)]"
Pitch 4.01 radians to the right.,"[("RGHT"|4.01)]"
List 4.01 radians to the right.,"[("RGHT"|4.01)]"
Heave 4.01 radians to the right.,"[("RGHT"|4.01)]"
Pitch 230 degrees to the right.,"[("RGHT"|4.01)]"
List 230 degrees to the right.,"[("RGHT"|4.01)]"
Heave 230 degrees to the right.,"[("RGHT"|4.01)]"
Cant 230 degrees to the right.,"[("RGHT"|4.01)]"
Rotate right by 240 degrees,"[("RGHT"|4.19)]"
Turn clockwise by 240 degrees.,"[("RGHT"|4.19)]"
Shift to the right by 240 degrees.,"[("RGHT"|4.19)]"
Rotate 240 degrees to the right.,"[("RGHT"|4.19)]"
"Move to the right, rotating 240 degrees.","[("RGHT"|4.19)]"
Perform a 240-degree clockwise rotation.,"[("RGHT"|4.19)]"
Swing rightward by 240 degrees.,"[("RGHT"|4.19)]"
Pivot right by 240 degrees.,"[("RGHT"|4.19)]"
"Twist to the right, rotating 240 degrees.","[("RGHT"|4.19)]"
"Spin clockwise, shifting 240 degrees.","[("RGHT"|4.19)]"
"Rotate to the right, angling 240 degrees.","[("RGHT"|4.19)]"
Execute a 240-degree rightward turn.,"[("RGHT"|4.19)]"
"Swing to the right, rotating 240 degrees.","[("RGHT"|4.19)]"
Perform a rotation to the right of 240 degrees.,"[("RGHT"|4.19)]"
Turn right by 240 degrees.,"[("RGHT"|4.19)]"
Shift clockwise by 240 degrees.,"[("RGHT"|4.19)]"
Rotate to the right side by 240 degrees.,"[("RGHT"|4.19)]"
Perform a clockwise rotation of 240 degrees.,"[("RGHT"|4.19)]"
Pivot clockwise by 240 degrees.,"[("RGHT"|4.19)]"
Twist to the right side by 240 degrees.,"[("RGHT"|4.19)]"
Rotate by 240 degrees in a rightward direction.,"[("RGHT"|4.19)]"
Perform a 240-degree clockwise shift.,"[("RGHT"|4.19)]"
"Turn to the right, rotating 240 degrees.","[("RGHT"|4.19)]"
Swing clockwise by 240 degrees.,"[("RGHT"|4.19)]"
"Rotate right, adjusting by 240 degrees.","[("RGHT"|4.19)]"
"Move right, rotating 240 degrees.","[("RGHT"|4.19)]"
Execute a rotation to the right of 240 degrees.,"[("RGHT"|4.19)]"
Pivot to the right by 240 degrees.,"[("RGHT"|4.19)]"
"Spin to the right, turning 240 degrees.","[("RGHT"|4.19)]"
Swing in a clockwise direction by 240 degrees.,"[("RGHT"|4.19)]"
"Adjust to the right, rotating 240 degrees.","[("RGHT"|4.19)]"
Spin clockwise by 240 degrees.,"[("RGHT"|4.19)]"
Turn 240 degrees to the right.,"[("RGHT"|4.19)]"
Right-face 240 degrees.,"[("RGHT"|4.19)]"
Make a 240-degree turn to the right.,"[("RGHT"|4.19)]"
Rotate 240 degrees clockwise.,"[("RGHT"|4.19)]"
Swivel 240 degrees to the right.,"[("RGHT"|4.19)]"
Pivot 240 degrees clockwise.,"[("RGHT"|4.19)]"
Go 240 degrees to the right.,"[("RGHT"|4.19)]"
Move 240 degrees to the right.,"[("RGHT"|4.19)]"
Advance 240 degrees to the right.,"[("RGHT"|4.19)]"
Proceed 240 degrees to the right.,"[("RGHT"|4.19)]"
Veer 240 degrees to the right.,"[("RGHT"|4.19)]"
Bank 240 degrees to the right.,"[("RGHT"|4.19)]"
Arc 240 degrees to the right.,"[("RGHT"|4.19)]"
Curve 240 degrees to the right.,"[("RGHT"|4.19)]"
Sweep 240 degrees to the right.,"[("RGHT"|4.19)]"
Spiral 240 degrees to the right.,"[("RGHT"|4.19)]"
Coil 240 degrees to the right.,"[("RGHT"|4.19)]"
Loop 240 degrees to the right.,"[("RGHT"|4.19)]"
Helix 240 degrees to the right.,"[("RGHT"|4.19)]"
Spin clockwise by about 4.19 radians.,"[("RGHT"|4.19)]"
Turn roughly 4.19 radians to the right.,"[("RGHT"|4.19)]"
Right-face around 4.19 radians.,"[("RGHT"|4.19)]"
Make a 4.19 radian turn to the right.,"[("RGHT"|4.19)]"
Rotate 4.19 radians clockwise.,"[("RGHT"|4.19)]"
Swivel 4.19 radians to the right.,"[("RGHT"|4.19)]"
Pivot 4.19 radians clockwise.,"[("RGHT"|4.19)]"
Go 4.19 radians to the right.,"[("RGHT"|4.19)]"
Move 4.19 radians to the right.,"[("RGHT"|4.19)]"
Advance 4.19 radians to the right.,"[("RGHT"|4.19)]"
Rotate right by 250 degrees,"[("RGHT"|4.36)]"
Shift clockwise by 250 degrees.,"[("RGHT"|4.36)]"
Turn to the right by 250 degrees.,"[("RGHT"|4.36)]"
"Rotate to the right, angling 250 degrees.","[("RGHT"|4.36)]"
"Rotate clockwise, shifting 250 degrees.","[("RGHT"|4.36)]"
Revolve rightward by 250 degrees.,"[("RGHT"|4.36)]"
"Twist to the right, revolving 250 degrees.","[("RGHT"|4.36)]"
Spin to the right by 250 degrees.,"[("RGHT"|4.36)]"
Pivot right by 250 degrees.,"[("RGHT"|4.36)]"
"Swivel to the right, rotating 250 degrees.","[("RGHT"|4.36)]"
Adjust position by 250 degrees to the right.,"[("RGHT"|4.36)]"
Move in a clockwise direction by 250 degrees.,"[("RGHT"|4.36)]"
Change orientation by 250 degrees to the right.,"[("RGHT"|4.36)]"
"Spin right, rotating 250 degrees.","[("RGHT"|4.36)]"
Revolve clockwise by 250 degrees.,"[("RGHT"|4.36)]"
"Turn rightward, rotating 250 degrees.","[("RGHT"|4.36)]"
Shift position to the right by 250 degrees.,"[("RGHT"|4.36)]"
"Alter direction, rotating 250 degrees to the right.","[("RGHT"|4.36)]"
"Shift to the right, rotating 250 degrees.","[("RGHT"|4.36)]"
"Swing right, rotating 250 degrees.","[("RGHT"|4.36)]"
Change angle by 250 degrees to the right.,"[("RGHT"|4.36)]"
Adjust clockwise by 250 degrees.,"[("RGHT"|4.36)]"
"Swing to the right, turning 250 degrees.","[("RGHT"|4.36)]"
Rotate in a clockwise manner by 250 degrees.,"[("RGHT"|4.36)]"
Adjust the angle to the right by 250 degrees.,"[("RGHT"|4.36)]"
"Turn clockwise, shifting 250 degrees.","[("RGHT"|4.36)]"
"Move rightward, rotating 250 degrees.","[("RGHT"|4.36)]"
"Revolve to the right, turning 250 degrees.","[("RGHT"|4.36)]"
Shift right by 250 degrees.,"[("RGHT"|4.36)]"
Change the angle by 250 degrees clockwise.,"[("RGHT"|4.36)]"
"Spin clockwise, rotating 250 degrees.","[("RGHT"|4.36)]"
Swing clockwise by 250 degrees.,"[("RGHT"|4.36)]"
Pivot 250 degrees to the right.,"[("RGHT"|4.36)]"
Turn 250 degrees in a clockwise direction.,"[("RGHT"|4.36)]"
Spin around to the right by 250 degrees.,"[("RGHT"|4.36)]"
Reorient yourself 250 degrees clockwise.,"[("RGHT"|4.36)]"
Wheel 250 degrees to the right.,"[("RGHT"|4.36)]"
Gyrate 250 degrees clockwise.,"[("RGHT"|4.36)]"
Whirl 250 degrees to the right.,"[("RGHT"|4.36)]"
Revolve 250 degrees clockwise.,"[("RGHT"|4.36)]"
Sweep 250 degrees in a clockwise direction.,"[("RGHT"|4.36)]"
Spiral 250 degrees clockwise.,"[("RGHT"|4.36)]"
Coil 250 degrees to the right.,"[("RGHT"|4.36)]"
Loop 250 degrees clockwise.,"[("RGHT"|4.36)]"
Helix 250 degrees to the right.,"[("RGHT"|4.36)]"
Curve 250 degrees clockwise.,"[("RGHT"|4.36)]"
Arc 250 degrees to the right.,"[("RGHT"|4.36)]"
Bank 250 degrees clockwise.,"[("RGHT"|4.36)]"
Veer 250 degrees to the right.,"[("RGHT"|4.36)]"
Advance 250 degrees clockwise.,"[("RGHT"|4.36)]"
Progress 250 degrees to the right.,"[("RGHT"|4.36)]"
Swivel 250 degrees clockwise.,"[("RGHT"|4.36)]"
Yaw 250 degrees to the right.,"[("RGHT"|4.36)]"
Lurch 250 degrees clockwise.,"[("RGHT"|4.36)]"
Jerk 250 degrees to the right.,"[("RGHT"|4.36)]"
Snap 250 degrees clockwise.,"[("RGHT"|4.36)]"
Twist 250 degrees to the right.,"[("RGHT"|4.36)]"
Wrench 250 degrees clockwise.,"[("RGHT"|4.36)]"
Crank 250 degrees to the right.,"[("RGHT"|4.36)]"
Heave 250 degrees clockwise.,"[("RGHT"|4.36)]"
Swing 250 degrees clockwise.,"[("RGHT"|4.36)]"
Rotate right by 260 degrees,"[("RGHT"|4.54)]"
Turn to the right by 260 degrees.,"[("RGHT"|4.54)]"
Shift clockwise by 260 degrees.,"[("RGHT"|4.54)]"
Rotate in the right direction by 260 degrees.,"[("RGHT"|4.54)]"
Adjust the position by 260 degrees to the right.,"[("RGHT"|4.54)]"
Swing to the right by 260 degrees.,"[("RGHT"|4.54)]"
Spin clockwise by 260 degrees.,"[("RGHT"|4.54)]"
Pivot to the right by 260 degrees.,"[("RGHT"|4.54)]"
Swivel right by 260 degrees.,"[("RGHT"|4.54)]"
Revolve to the right by 260 degrees.,"[("RGHT"|4.54)]"
Twist right by 260 degrees.,"[("RGHT"|4.54)]"
Circle to the right by 260 degrees.,"[("RGHT"|4.54)]"
Move in a clockwise rotation by 260 degrees.,"[("RGHT"|4.54)]"
Spin to the right by 260 degrees.,"[("RGHT"|4.54)]"
Execute a 260-degree clockwise rotation.,"[("RGHT"|4.54)]"
Adjust orientation by 260 degrees to the right.,"[("RGHT"|4.54)]"
Shift position by 260 degrees clockwise.,"[("RGHT"|4.54)]"
Rotate to the right by 260 degrees.,"[("RGHT"|4.54)]"
Turn clockwise by 260 degrees.,"[("RGHT"|4.54)]"
Perform a 260-degree rightward rotation.,"[("RGHT"|4.54)]"
Rotate around by 260 degrees to the right.,"[("RGHT"|4.54)]"
Swing clockwise by 260 degrees.,"[("RGHT"|4.54)]"
Rotate in a clockwise direction by 260 degrees.,"[("RGHT"|4.54)]"
Adjust the angle by 260 degrees to the right.,"[("RGHT"|4.54)]"
Spin around to the right by 260 degrees.,"[("RGHT"|4.54)]"
Swing to the right with a 260-degree rotation.,"[("RGHT"|4.54)]"
Turn in a clockwise manner by 260 degrees.,"[("RGHT"|4.54)]"
Revolve clockwise by 260 degrees.,"[("RGHT"|4.54)]"
Pivot clockwise by 260 degrees.,"[("RGHT"|4.54)]"
Shift to the right by 260 degrees rotation.,"[("RGHT"|4.54)]"
Circle clockwise by 260 degrees.,"[("RGHT"|4.54)]"
Turn 260 degrees clockwise.,"[("RGHT"|4.54)]"
Rotate ¾ of a full circle clockwise.,"[("RGHT"|4.54)]"
Swivel 260 degrees to the right.,"[("RGHT"|4.54)]"
Pivot 260 degrees clockwise.,"[("RGHT"|4.54)]"
Spin around 260 degrees to the right.,"[("RGHT"|4.54)]"
Reorient yourself 260 degrees clockwise.,"[("RGHT"|4.54)]"
Wheel 260 degrees clockwise.,"[("RGHT"|4.54)]"
Gyrate 260 degrees clockwise.,"[("RGHT"|4.54)]"
Whirl 260 degrees clockwise.,"[("RGHT"|4.54)]"
Revolve 260 degrees clockwise.,"[("RGHT"|4.54)]"
Spin clockwise by approximately 4.52 radians.,"[("RGHT"|4.54)]"
Turn 4.52 radians clockwise.,"[("RGHT"|4.54)]"
Pivot about 4.52 radians clockwise.,"[("RGHT"|4.54)]"
Swivel around 4.52 radians clockwise.,"[("RGHT"|4.54)]"
Rotate 4.52 radians clockwise.,"[("RGHT"|4.54)]"
Reorient yourself 4.52 radians clockwise.,"[("RGHT"|4.54)]"
Wheel 4.52 radians clockwise.,"[("RGHT"|4.54)]"
Gyrate 4.52 radians clockwise.,"[("RGHT"|4.54)]"
Whirl 4.52 radians clockwise.,"[("RGHT"|4.54)]"
Revolve 4.52 radians clockwise.,"[("RGHT"|4.54)]"
Rotate ⅞ of a circle clockwise.,"[("RGHT"|4.54)]"
Swing clockwise by 260 degrees.,"[("RGHT"|4.54)]"
Pivot 260 degrees clockwise.,"[("RGHT"|4.54)]"
Turn 260 degrees in a clockwise direction.,"[("RGHT"|4.54)]"
Spin around to the right by 260 degrees.,"[("RGHT"|4.54)]"
Reorient yourself 260 degrees clockwise.,"[("RGHT"|4.54)]"
Wheel 260 degrees to the right.,"[("RGHT"|4.54)]"
Gyrate 260 degrees clockwise.,"[("RGHT"|4.54)]"
Whirl 260 degrees to the right.,"[("RGHT"|4.54)]"
Revolve 260 degrees clockwise.,"[("RGHT"|4.54)]"
Sweep 260 degrees in a clockwise direction.,"[("RGHT"|4.54)]"
Rotate right by 270 degrees,"[("RGHT"|4.71)]"
Turn clockwise by 270 degrees.,"[("RGHT"|4.71)]"
Perform a 270-degree clockwise rotation.,"[("RGHT"|4.71)]"
Rotate to the right by 270 degrees.,"[("RGHT"|4.71)]"
Execute a 270-degree rightward rotation.,"[("RGHT"|4.71)]"
Shift to the right by 270 degrees.,"[("RGHT"|4.71)]"
Twist right by 270 degrees.,"[("RGHT"|4.71)]"
Spin to the right by 270 degrees.,"[("RGHT"|4.71)]"
Swivel rightward by 270 degrees.,"[("RGHT"|4.71)]"
Pivot clockwise by 270 degrees.,"[("RGHT"|4.71)]"
Swing right by 270 degrees.,"[("RGHT"|4.71)]"
Revolve to the right by 270 degrees.,"[("RGHT"|4.71)]"
Rotate in a rightward direction by 270 degrees.,"[("RGHT"|4.71)]"
Make a 270-degree clockwise turn.,"[("RGHT"|4.71)]"
Twist in the clockwise direction by 270 degrees.,"[("RGHT"|4.71)]"
Perform a 270-degree turn to the right.,"[("RGHT"|4.71)]"
Swing clockwise by 270 degrees.,"[("RGHT"|4.71)]"
Execute a 270-degree clockwise spin.,"[("RGHT"|4.71)]"
Pivot to the right by 270 degrees.,"[("RGHT"|4.71)]"
Perform a 270-degree rotation to the right.,"[("RGHT"|4.71)]"
Spin clockwise by 270 degrees.,"[("RGHT"|4.71)]"
Rotate in the direction of the clock's movement by 270 degrees.,"[("RGHT"|4.71)]"
Make a 270-degree turn in a clockwise direction.,"[("RGHT"|4.71)]"
Shift clockwise by 270 degrees.,"[("RGHT"|4.71)]"
Turn rightward by 270 degrees.,"[("RGHT"|4.71)]"
Execute a clockwise 270-degree twist.,"[("RGHT"|4.71)]"
Rotate by 270 degrees in the clockwise direction.,"[("RGHT"|4.71)]"
Twist to the right by 270 degrees.,"[("RGHT"|4.71)]"
Spin in a clockwise direction by 270 degrees.,"[("RGHT"|4.71)]"
Pivot to the right side by 270 degrees.,"[("RGHT"|4.71)]"
Perform a 270-degree clockwise pivot.,"[("RGHT"|4.71)]"
Perform a 270-degree rotation to the right,"[("RGHT"|4.71)]"
Rotate 270 degrees clockwise.,"[("RGHT"|4.71)]"
Make a full right turn.,"[("RGHT"|4.71)]"
Three-quarter turn to the right.,"[("RGHT"|4.71)]"
Quarter-circle turn to the right.,"[("RGHT"|4.71)]"
Halfway between straight ahead and due right.,"[("RGHT"|4.71)]"
Two-thirds of a full circle to the right.,"[("RGHT"|4.71)]"
A full right turn minus a small fraction.,"[("RGHT"|4.71)]"
Nearly π/2 radians clockwise.,"[("RGHT"|4.71)]"
Almost three-fourths of a full rotation.,"[("RGHT"|4.71)]"
Swivel almost half a full circle to the right.,"[("RGHT"|4.71)]"
Spin clockwise by 270 degrees.,"[("RGHT"|4.71)]"
Pivot 270 degrees to the right.,"[("RGHT"|4.71)]"
Turn 270 degrees in a clockwise direction.,"[("RGHT"|4.71)]"
Spin around to the right by 270 degrees.,"[("RGHT"|4.71)]"
Reorient yourself 270 degrees clockwise.,"[("RGHT"|4.71)]"
Wheel 270 degrees to the right.,"[("RGHT"|4.71)]"
